target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,0.0,-0.4604625403881073,1.0,1.0,1.0,1.0,1.0,8.0
1.0,1.0,-0.584093451499939,1.0,1.0,1.0,1.0,2.0,15.0
2.0,2.0,0.8205893039703369,1.0,1.0,1.0,2.0,1.0,20.0
3.0,3.0,0.9418653249740601,1.0,1.0,1.0,3.0,3.0,37.0
4.0,4.0,0.8205893039703369,1.0,1.0,1.0,4.0,2.0,32.0
5.0,5.0,1.186772346496582,1.0,1.0,1.0,4.0,4.0,21.0
6.0,6.0,0.4638257920742035,1.0,1.0,1.0,2.0,2.0,7.0
7.0,7.0,0.4708904027938843,1.0,1.0,1.0,2.0,4.0,11.0
8.0,8.0,-0.6872369647026062,1.0,1.0,1.0,1.0,4.0,9.0
9.0,9.0,-0.6898273229598999,1.0,1.0,1.0,1.0,3.0,14.0
10.0,10.0,0.8276539444923401,1.0,1.0,1.0,4.0,3.0,10.0
11.0,11.0,0.8205893039703369,1.0,1.0,1.0,4.0,5.0,5.0
12.0,12.0,0.9430428147315979,1.0,1.0,1.0,5.0,5.0,24.0
13.0,13.0,0.9300909638404846,1.0,1.0,1.0,6.0,5.0,1.0
14.0,14.0,0.9230263233184814,1.0,1.0,1.0,2.0,3.0,6.0
15.0,15.0,0.48384222388267517,1.0,1.0,1.0,2.0,5.0,23.0
16.0,16.0,-0.33918648958206177,1.0,1.0,1.0,7.0,2.0,17.0
17.0,17.0,-0.7016016840934753,1.0,1.0,1.0,7.0,4.0,30.0
18.0,18.0,0.9230263233184814,1.0,1.0,1.0,8.0,4.0,38.0
19.0,19.0,0.9430428147315979,1.0,1.0,1.0,9.0,4.0,33.0
20.0,20.0,-0.67899489402771,1.0,1.0,1.0,1.0,5.0,22.0
21.0,21.0,-3.150200366973877,1.0,1.0,1.0,3.0,5.0,36.0
22.0,22.0,1.1585137844085693,1.0,1.0,1.0,8.0,5.0,25.0
23.0,23.0,-0.680172324180603,1.0,1.0,1.0,7.0,3.0,28.0
24.0,24.0,-0.7253859639167786,1.0,1.0,1.0,7.0,5.0,29.0
25.0,25.0,1.1585137844085693,1.0,1.0,1.0,9.0,5.0,39.0
26.0,26.0,0.5438915491104126,2.0,1.0,1.0,10.0,3.0,40.0
27.0,27.0,0.5368269085884094,2.0,1.0,1.0,11.0,3.0,41.0
28.0,28.0,0.5603756308555603,2.0,1.0,1.0,10.0,5.0,42.0
29.0,29.0,0.5368269085884094,2.0,1.0,1.0,11.0,5.0,43.0
30.0,149.0,0.30887502431869507,1.0,2.0,2.0,10.0,4.0,44.0
31.0,150.0,0.29945552349090576,1.0,2.0,2.0,10.0,3.0,45.0
32.0,151.0,-1.348956823348999,1.0,2.0,2.0,1.0,4.0,46.0
33.0,152.0,-1.5432339906692505,1.0,2.0,2.0,11.0,4.0,47.0
34.0,153.0,-1.3199918270111084,1.0,2.0,2.0,11.0,3.0,48.0
35.0,154.0,0.30887502431869507,1.0,2.0,2.0,1.0,3.0,49.0
36.0,155.0,-1.4740005731582642,1.0,2.0,2.0,11.0,5.0,0.0
37.0,156.0,-1.3991155624389648,1.0,2.0,2.0,1.0,5.0,35.0
38.0,157.0,-1.1285405158996582,1.0,2.0,2.0,10.0,5.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
