target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,823.0,-0.14090034365653992,1.0,1.0,1.0,1.0,1.0,32.0
1.0,824.0,0.12379623204469681,1.0,1.0,1.0,1.0,2.0,33.0
2.0,825.0,0.12379623204469681,1.0,1.0,2.0,2.0,3.0,11.0
3.0,826.0,0.12379623204469681,1.0,1.0,2.0,3.0,3.0,12.0
4.0,827.0,0.12379623204469681,1.0,1.0,2.0,4.0,3.0,46.0
5.0,828.0,0.12379623204469681,1.0,1.0,2.0,5.0,3.0,41.0
6.0,829.0,0.12379623204469681,1.0,1.0,2.0,2.0,4.0,13.0
7.0,830.0,0.12379623204469681,1.0,1.0,2.0,3.0,4.0,48.0
8.0,831.0,0.12379623204469681,1.0,1.0,2.0,4.0,4.0,6.0
9.0,832.0,0.12379623204469681,1.0,1.0,2.0,5.0,4.0,7.0
10.0,833.0,0.12379623204469681,1.0,1.0,2.0,6.0,4.0,14.0
11.0,834.0,0.12379623204469681,1.0,1.0,2.0,2.0,5.0,35.0
12.0,835.0,0.16246820986270905,1.0,1.0,2.0,3.0,5.0,2.0
13.0,836.0,0.12379623204469681,1.0,1.0,2.0,4.0,5.0,23.0
14.0,837.0,0.12379623204469681,1.0,1.0,2.0,5.0,5.0,3.0
15.0,838.0,0.12379623204469681,1.0,1.0,2.0,6.0,5.0,40.0
16.0,839.0,0.12379623204469681,1.0,1.0,2.0,7.0,5.0,43.0
17.0,840.0,0.16246820986270905,1.0,1.0,2.0,2.0,1.0,24.0
18.0,841.0,0.12379623204469681,1.0,1.0,2.0,3.0,1.0,45.0
19.0,842.0,0.12379623204469681,1.0,1.0,2.0,4.0,1.0,8.0
20.0,843.0,0.12379623204469681,1.0,1.0,2.0,5.0,1.0,25.0
21.0,844.0,0.12379623204469681,1.0,1.0,2.0,6.0,1.0,4.0
22.0,845.0,0.12379623204469681,1.0,1.0,2.0,7.0,1.0,9.0
23.0,846.0,0.13994084298610687,1.0,1.0,2.0,2.0,2.0,26.0
24.0,847.0,0.12379623204469681,1.0,1.0,2.0,3.0,2.0,5.0
25.0,848.0,0.12379623204469681,1.0,1.0,2.0,4.0,2.0,10.0
26.0,849.0,0.12379623204469681,1.0,1.0,2.0,5.0,2.0,15.0
27.0,850.0,0.12379623204469681,1.0,1.0,2.0,6.0,2.0,27.0
28.0,851.0,0.12379623204469681,1.0,1.0,2.0,7.0,2.0,28.0
29.0,852.0,-0.988304853439331,1.0,1.0,2.0,8.0,1.0,16.0
30.0,853.0,-0.9432501196861267,1.0,1.0,2.0,9.0,1.0,31.0
31.0,854.0,-0.9432501196861267,1.0,1.0,2.0,9.0,2.0,36.0
32.0,855.0,0.12379623204469681,1.0,1.0,2.0,1.0,4.0,49.0
33.0,856.0,0.12379623204469681,1.0,1.0,2.0,1.0,5.0,1.0
34.0,857.0,0.09601248055696487,1.0,1.0,2.0,1.0,1.0,34.0
35.0,858.0,0.14106720685958862,1.0,1.0,2.0,1.0,2.0,17.0
36.0,859.0,0.12379623204469681,1.0,1.0,2.0,10.0,4.0,44.0
37.0,860.0,0.12379623204469681,1.0,1.0,2.0,10.0,5.0,37.0
38.0,861.0,0.12379623204469681,1.0,1.0,2.0,10.0,2.0,0.0
39.0,862.0,-0.704084575176239,2.0,1.0,3.0,11.0,2.0,18.0
40.0,863.0,0.7466779351234436,2.0,1.0,3.0,4.0,4.0,47.0
41.0,864.0,0.7466779351234436,2.0,1.0,3.0,4.0,5.0,42.0
42.0,865.0,0.7466779351234436,2.0,1.0,3.0,4.0,1.0,19.0
43.0,866.0,-3.6919643878936768,2.0,1.0,3.0,4.0,2.0,20.0
44.0,867.0,0.7466779351234436,2.0,1.0,3.0,8.0,2.0,39.0
45.0,868.0,0.7478043437004089,2.0,1.0,3.0,5.0,4.0,21.0
46.0,869.0,0.33818167448043823,2.0,1.0,3.0,5.0,5.0,22.0
47.0,870.0,0.7977399826049805,2.0,1.0,3.0,5.0,1.0,30.0
48.0,871.0,0.6475575566291809,2.0,1.0,3.0,5.0,2.0,29.0
49.0,872.0,0.7466779351234436,2.0,1.0,3.0,3.0,4.0,38.0
