target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,947.0,1.3680540323257446,1.0,1.0,1.0,1.0,1.0,1.0
1.0,948.0,1.4501603841781616,1.0,1.0,1.0,1.0,2.0,5.0
2.0,949.0,0.6009069681167603,1.0,1.0,1.0,2.0,2.0,12.0
3.0,950.0,0.34665098786354065,1.0,1.0,1.0,2.0,3.0,13.0
4.0,951.0,1.2780107259750366,1.0,1.0,1.0,3.0,2.0,8.0
5.0,952.0,1.4063702821731567,1.0,1.0,1.0,1.0,3.0,3.0
6.0,953.0,1.2804738283157349,1.0,1.0,1.0,4.0,4.0,7.0
7.0,954.0,0.6181493401527405,1.0,1.0,1.0,2.0,4.0,11.0
8.0,955.0,0.17559608817100525,1.0,1.0,1.0,2.0,5.0,14.0
9.0,956.0,-0.13640804588794708,1.0,1.0,1.0,5.0,1.0,21.0
10.0,957.0,-0.9202499985694885,1.0,1.0,1.0,6.0,1.0,23.0
11.0,958.0,0.7640249133110046,1.0,1.0,1.0,4.0,5.0,15.0
12.0,959.0,1.2613157033920288,1.0,1.0,1.0,1.0,4.0,17.0
13.0,960.0,0.6181493401527405,1.0,1.0,1.0,1.0,5.0,22.0
14.0,961.0,1.3228955268859863,1.0,1.0,1.0,3.0,5.0,24.0
15.0,962.0,-0.4826231598854065,1.0,1.0,1.0,5.0,2.0,16.0
16.0,963.0,-0.9202499985694885,1.0,1.0,1.0,6.0,2.0,18.0
17.0,964.0,-0.9202499985694885,1.0,1.0,1.0,5.0,3.0,25.0
18.0,965.0,-0.9202499985694885,1.0,1.0,1.0,6.0,3.0,26.0
19.0,966.0,-0.8378699421882629,1.0,1.0,1.0,7.0,3.0,27.0
20.0,967.0,-0.9202499985694885,1.0,1.0,1.0,8.0,3.0,28.0
21.0,968.0,-0.9202499985694885,1.0,1.0,1.0,5.0,4.0,29.0
22.0,969.0,-0.9202499985694885,1.0,1.0,1.0,6.0,4.0,30.0
23.0,970.0,-1.0497043132781982,1.0,1.0,1.0,5.0,5.0,31.0
24.0,971.0,-0.9202499985694885,1.0,1.0,1.0,6.0,5.0,32.0
25.0,972.0,-0.9202499985694885,1.0,1.0,1.0,8.0,4.0,33.0
26.0,973.0,-1.7019025087356567,1.0,1.0,1.0,8.0,5.0,34.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
