target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,102.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0
1.0,103.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0
2.0,104.0,0.0,1.0,1.0,1.0,2.0,3.0,47.0
3.0,105.0,0.0,1.0,1.0,1.0,2.0,1.0,46.0
4.0,106.0,0.0,1.0,1.0,1.0,2.0,2.0,43.0
5.0,107.0,0.0,1.0,1.0,1.0,3.0,4.0,9.0
6.0,108.0,0.0,1.0,1.0,1.0,3.0,3.0,44.0
7.0,109.0,0.0,1.0,1.0,1.0,3.0,1.0,10.0
8.0,110.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0
9.0,111.0,0.0,1.0,1.0,1.0,4.0,5.0,6.0
10.0,112.0,0.0,1.0,1.0,1.0,5.0,5.0,11.0
11.0,113.0,0.0,1.0,1.0,1.0,4.0,4.0,19.0
12.0,114.0,0.0,1.0,1.0,1.0,5.0,4.0,41.0
13.0,115.0,0.0,1.0,1.0,1.0,4.0,3.0,12.0
14.0,116.0,0.0,1.0,1.0,1.0,5.0,3.0,20.0
15.0,117.0,0.0,1.0,1.0,1.0,4.0,1.0,4.0
16.0,118.0,0.0,1.0,1.0,1.0,5.0,1.0,8.0
17.0,119.0,0.0,1.0,1.0,1.0,4.0,2.0,13.0
18.0,120.0,0.0,1.0,1.0,1.0,5.0,2.0,14.0
19.0,121.0,0.0,1.0,1.0,1.0,6.0,5.0,17.0
20.0,122.0,0.0,1.0,1.0,1.0,7.0,5.0,18.0
21.0,123.0,0.0,1.0,1.0,1.0,6.0,4.0,21.0
22.0,124.0,0.0,1.0,1.0,1.0,7.0,4.0,49.0
23.0,125.0,0.0,1.0,1.0,1.0,6.0,3.0,27.0
24.0,126.0,0.0,1.0,1.0,1.0,7.0,3.0,23.0
25.0,127.0,0.0,1.0,1.0,1.0,6.0,1.0,22.0
26.0,128.0,0.0,1.0,1.0,1.0,7.0,1.0,24.0
27.0,129.0,0.0,1.0,1.0,1.0,6.0,2.0,28.0
28.0,130.0,0.0,1.0,1.0,1.0,8.0,4.0,45.0
29.0,131.0,0.0,1.0,1.0,1.0,9.0,4.0,30.0
30.0,132.0,0.0,1.0,1.0,1.0,8.0,3.0,29.0
31.0,133.0,0.0,1.0,1.0,1.0,9.0,3.0,48.0
32.0,134.0,0.0,1.0,1.0,1.0,8.0,1.0,34.0
33.0,135.0,0.0,1.0,1.0,1.0,9.0,1.0,31.0
34.0,136.0,0.0,1.0,1.0,1.0,8.0,2.0,35.0
35.0,137.0,0.0,1.0,1.0,1.0,9.0,2.0,36.0
36.0,138.0,0.0,1.0,1.0,1.0,10.0,3.0,38.0
37.0,139.0,0.0,1.0,1.0,1.0,10.0,1.0,40.0
38.0,140.0,0.0,1.0,1.0,1.0,10.0,2.0,42.0
39.0,141.0,0.0,1.0,1.0,1.0,11.0,1.0,0.0
40.0,142.0,0.0,1.0,1.0,1.0,11.0,2.0,3.0
41.0,143.0,0.0,1.0,1.0,1.0,1.0,2.0,7.0
42.0,144.0,0.0,1.0,1.0,2.0,1.0,2.0,15.0
43.0,145.0,0.0,1.0,1.0,3.0,7.0,4.0,16.0
44.0,146.0,0.0,1.0,1.0,3.0,7.0,3.0,25.0
45.0,147.0,0.0,1.0,1.0,3.0,7.0,1.0,26.0
46.0,148.0,0.0,1.0,1.0,3.0,7.0,2.0,32.0
47.0,149.0,0.0,1.0,1.0,3.0,8.0,4.0,33.0
48.0,150.0,0.0,1.0,1.0,3.0,8.0,3.0,37.0
49.0,151.0,0.0,1.0,1.0,3.0,8.0,1.0,39.0
