target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,168.0,-0.7645516395568848,1.0,1.0,1.0,1.0,1.0,1.0
1.0,169.0,-0.7645516395568848,1.0,1.0,1.0,1.0,2.0,2.0
2.0,170.0,-0.7645516395568848,1.0,1.0,1.0,1.0,3.0,28.0
3.0,171.0,-2.421367883682251,1.0,1.0,1.0,1.0,4.0,30.0
4.0,172.0,-0.5901499390602112,1.0,1.0,1.0,2.0,2.0,26.0
5.0,173.0,-0.648283839225769,1.0,1.0,1.0,2.0,3.0,5.0
6.0,174.0,0.2876719832420349,1.0,1.0,1.0,3.0,1.0,27.0
7.0,175.0,0.26248061656951904,1.0,1.0,1.0,3.0,2.0,8.0
8.0,176.0,3.3358261585235596,1.0,1.0,1.0,3.0,3.0,29.0
9.0,177.0,0.26248061656951904,1.0,1.0,1.0,3.0,4.0,31.0
10.0,178.0,-0.7645516395568848,1.0,1.0,1.0,2.0,4.0,3.0
11.0,179.0,-0.6289058923721313,1.0,1.0,1.0,4.0,2.0,10.0
12.0,180.0,-0.7645516395568848,1.0,1.0,1.0,4.0,3.0,14.0
13.0,181.0,-0.648283839225769,1.0,1.0,1.0,4.0,4.0,15.0
14.0,182.0,0.8486641645431519,1.0,1.0,1.0,5.0,5.0,7.0
15.0,183.0,-0.5901499390602112,1.0,1.0,1.0,6.0,5.0,12.0
16.0,184.0,0.26248061656951904,1.0,1.0,1.0,5.0,1.0,9.0
17.0,185.0,-0.7645516395568848,1.0,1.0,1.0,6.0,1.0,13.0
18.0,186.0,0.26248061656951904,1.0,1.0,1.0,5.0,2.0,18.0
19.0,187.0,0.8680421113967896,1.0,1.0,1.0,6.0,2.0,20.0
20.0,188.0,0.26248061656951904,1.0,1.0,1.0,5.0,3.0,22.0
21.0,189.0,1.0666662454605103,1.0,1.0,1.0,6.0,3.0,19.0
22.0,190.0,0.3835929334163666,1.0,1.0,1.0,5.0,4.0,21.0
23.0,191.0,0.905829131603241,1.0,1.0,1.0,6.0,4.0,23.0
24.0,204.0,1.1732450723648071,1.0,1.0,2.0,6.0,1.0,32.0
25.0,205.0,-0.1793370395898819,1.0,1.0,2.0,7.0,1.0,33.0
26.0,206.0,-0.5901499390602112,1.0,1.0,2.0,6.0,2.0,34.0
27.0,207.0,-0.06306923180818558,1.0,1.0,2.0,7.0,2.0,35.0
28.0,208.0,-0.7645516395568848,1.0,1.0,2.0,6.0,3.0,36.0
29.0,209.0,1.1209245920181274,1.0,1.0,2.0,7.0,3.0,37.0
30.0,210.0,-0.7645516395568848,1.0,1.0,2.0,6.0,4.0,38.0
31.0,211.0,1.1732450723648071,1.0,1.0,2.0,7.0,4.0,39.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
