target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,0.0,-0.2915533483028412,1.0,1.0,1.0,1.0,1.0,2.0
1.0,1.0,-1.8966493606567383,1.0,1.0,1.0,2.0,2.0,3.0
2.0,2.0,-0.2738517224788666,1.0,1.0,1.0,1.0,3.0,37.0
3.0,3.0,-0.2915533483028412,1.0,1.0,1.0,1.0,4.0,4.0
4.0,4.0,-0.2856528162956238,1.0,1.0,1.0,1.0,5.0,33.0
5.0,5.0,-0.2856528162956238,1.0,1.0,1.0,1.0,2.0,24.0
6.0,6.0,0.8432691693305969,1.0,1.0,1.0,3.0,3.0,34.0
7.0,7.0,0.8491696715354919,1.0,1.0,1.0,3.0,4.0,35.0
8.0,8.0,0.8432691693305969,1.0,1.0,1.0,3.0,5.0,27.0
9.0,9.0,0.8558078408241272,1.0,1.0,1.0,3.0,2.0,8.0
10.0,10.0,-0.2790147066116333,1.0,1.0,1.0,4.0,3.0,36.0
11.0,11.0,-0.28712794184684753,1.0,1.0,1.0,4.0,4.0,41.0
12.0,12.0,-0.2856528162956238,1.0,1.0,1.0,4.0,5.0,7.0
13.0,13.0,-0.2915533483028412,1.0,1.0,1.0,4.0,2.0,25.0
14.0,14.0,-0.2915533483028412,1.0,1.0,1.0,5.0,5.0,12.0
15.0,15.0,-0.2915533483028412,1.0,1.0,1.0,5.0,2.0,6.0
16.0,16.0,-0.2915533483028412,1.0,1.0,1.0,6.0,5.0,11.0
17.0,17.0,-0.2790147066116333,1.0,1.0,1.0,6.0,2.0,26.0
18.0,18.0,0.7016560435295105,1.0,1.0,1.0,7.0,3.0,5.0
19.0,19.0,0.7001808881759644,1.0,1.0,1.0,7.0,4.0,10.0
20.0,20.0,0.708294153213501,1.0,1.0,1.0,7.0,5.0,14.0
21.0,21.0,0.6957554817199707,1.0,1.0,1.0,7.0,2.0,28.0
22.0,22.0,0.8432691693305969,1.0,1.0,1.0,8.0,5.0,16.0
23.0,23.0,0.6957554817199707,1.0,1.0,1.0,8.0,2.0,29.0
24.0,36.0,0.6582870483398438,1.0,1.0,2.0,6.0,3.0,31.0
25.0,37.0,0.9897502064704895,1.0,1.0,2.0,6.0,4.0,39.0
26.0,38.0,0.9572972059249878,1.0,1.0,2.0,6.0,5.0,32.0
27.0,39.0,0.24524882435798645,1.0,1.0,2.0,7.0,3.0,42.0
28.0,40.0,0.4007281959056854,1.0,1.0,2.0,7.0,4.0,45.0
29.0,41.0,0.3933525085449219,1.0,1.0,2.0,7.0,5.0,43.0
30.0,42.0,0.9572972059249878,1.0,1.0,2.0,6.0,2.0,18.0
31.0,43.0,0.6907400488853455,1.0,1.0,2.0,1.0,4.0,20.0
32.0,44.0,0.6907400488853455,1.0,1.0,2.0,4.0,4.0,48.0
33.0,45.0,0.9760314226150513,1.0,1.0,2.0,4.0,5.0,46.0
34.0,46.0,-0.9147984981536865,1.0,1.0,2.0,3.0,4.0,22.0
35.0,47.0,-0.9136183857917786,1.0,1.0,2.0,3.0,5.0,19.0
36.0,48.0,-0.764629602432251,1.0,1.0,2.0,5.0,5.0,0.0
37.0,49.0,1.0137948989868164,1.0,1.0,2.0,1.0,5.0,1.0
38.0,50.0,-0.47948575019836426,1.0,1.0,2.0,7.0,2.0,40.0
39.0,51.0,-1.2012699842453003,1.0,1.0,2.0,3.0,2.0,9.0
40.0,52.0,-1.1142369508743286,1.0,1.0,2.0,5.0,2.0,13.0
41.0,53.0,-1.4725476503372192,1.0,1.0,2.0,8.0,3.0,15.0
42.0,54.0,-1.6880650520324707,1.0,1.0,2.0,8.0,4.0,30.0
43.0,55.0,-1.5527950525283813,1.0,1.0,2.0,8.0,5.0,38.0
44.0,56.0,-1.5833303928375244,1.0,1.0,2.0,8.0,2.0,17.0
45.0,57.0,-1.6901302337646484,1.0,1.0,2.0,9.0,4.0,44.0
46.0,58.0,-2.026756525039673,1.0,1.0,2.0,9.0,5.0,47.0
47.0,59.0,-1.6541368961334229,1.0,1.0,2.0,9.0,2.0,21.0
48.0,60.0,0.9897502064704895,1.0,1.0,2.0,10.0,4.0,23.0
49.0,61.0,0.9631977677345276,1.0,1.0,2.0,10.0,2.0,49.0
