target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,183.0,1.2062350511550903,1.0,1.0,1.0,1.0,1.0,8.0
1.0,184.0,0.18364942073822021,1.0,1.0,1.0,2.0,1.0,13.0
2.0,185.0,0.16704900562763214,1.0,1.0,1.0,3.0,1.0,18.0
3.0,186.0,0.07740675657987595,1.0,1.0,1.0,4.0,1.0,19.0
4.0,187.0,0.4791368246078491,1.0,1.0,1.0,1.0,2.0,20.0
5.0,188.0,0.2965322434902191,1.0,1.0,1.0,2.0,2.0,4.0
6.0,189.0,0.4492560625076294,1.0,1.0,1.0,3.0,2.0,9.0
7.0,190.0,0.7480635643005371,1.0,1.0,1.0,4.0,2.0,14.0
8.0,191.0,0.495737224817276,1.0,1.0,1.0,1.0,3.0,15.0
9.0,192.0,0.6351807117462158,1.0,1.0,1.0,2.0,3.0,21.0
10.0,193.0,0.2234904170036316,1.0,1.0,1.0,3.0,3.0,5.0
11.0,194.0,0.947268545627594,1.0,1.0,1.0,4.0,3.0,10.0
12.0,195.0,1.0468710660934448,1.0,1.0,1.0,5.0,3.0,16.0
13.0,196.0,0.7480635643005371,1.0,1.0,1.0,1.0,4.0,17.0
14.0,197.0,1.2261555194854736,1.0,1.0,1.0,2.0,4.0,22.0
15.0,198.0,-0.8322960138320923,1.0,1.0,1.0,3.0,4.0,6.0
16.0,199.0,0.8211053609848022,1.0,1.0,1.0,4.0,4.0,7.0
17.0,200.0,0.6816619038581848,1.0,1.0,1.0,5.0,4.0,11.0
18.0,201.0,0.7679840326309204,1.0,1.0,1.0,1.0,5.0,26.0
19.0,202.0,0.7945446968078613,1.0,1.0,1.0,2.0,5.0,25.0
20.0,203.0,-0.7824947237968445,1.0,1.0,1.0,3.0,5.0,27.0
21.0,204.0,0.950588583946228,1.0,1.0,1.0,4.0,5.0,30.0
22.0,205.0,0.7580237984657288,1.0,1.0,1.0,5.0,5.0,31.0
23.0,206.0,-0.8488964438438416,1.0,1.0,1.0,6.0,5.0,32.0
24.0,207.0,-0.8488964438438416,1.0,1.0,1.0,7.0,2.0,34.0
25.0,208.0,-0.8488964438438416,1.0,1.0,1.0,7.0,3.0,35.0
26.0,209.0,-0.7459738254547119,1.0,1.0,1.0,7.0,4.0,36.0
27.0,210.0,-0.7791746854782104,1.0,1.0,1.0,7.0,5.0,37.0
28.0,211.0,-0.8488964438438416,1.0,1.0,1.0,8.0,5.0,38.0
29.0,212.0,-0.8488964438438416,1.0,1.0,1.0,9.0,2.0,39.0
30.0,213.0,-0.7924550175666809,1.0,1.0,1.0,9.0,3.0,40.0
31.0,214.0,-0.8488964438438416,1.0,1.0,1.0,9.0,4.0,41.0
32.0,215.0,-0.8488964438438416,1.0,1.0,1.0,9.0,5.0,42.0
33.0,216.0,-3.8293349742889404,1.0,1.0,1.0,10.0,5.0,43.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
