target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,616.0,1.076292872428894,1.0,1.0,1.0,1.0,1.0,1.0
1.0,617.0,1.1057847738265991,1.0,1.0,1.0,1.0,2.0,2.0
2.0,618.0,0.8518669605255127,1.0,1.0,1.0,1.0,3.0,29.0
3.0,619.0,-0.22998127341270447,1.0,1.0,1.0,2.0,2.0,6.0
4.0,620.0,0.014585474506020546,1.0,1.0,1.0,2.0,3.0,30.0
5.0,621.0,0.007392334286123514,1.0,1.0,1.0,3.0,3.0,28.0
6.0,622.0,-0.611505389213562,1.0,1.0,1.0,4.0,4.0,4.0
7.0,623.0,-0.6086281538009644,1.0,1.0,1.0,5.0,4.0,45.0
8.0,624.0,-0.4860570430755615,1.0,1.0,1.0,4.0,1.0,24.0
9.0,625.0,-0.5824451446533203,1.0,1.0,1.0,5.0,1.0,44.0
10.0,626.0,-0.5382792353630066,1.0,1.0,1.0,4.0,2.0,27.0
11.0,627.0,-0.611505389213562,1.0,1.0,1.0,5.0,2.0,33.0
12.0,628.0,-0.6287689208984375,1.0,1.0,1.0,4.0,3.0,7.0
13.0,629.0,-1.0744558572769165,1.0,1.0,1.0,5.0,3.0,31.0
14.0,630.0,0.6113283634185791,2.0,1.0,1.0,6.0,1.0,41.0
15.0,631.0,0.9266756176948547,2.0,1.0,1.0,6.0,2.0,10.0
16.0,632.0,0.9604833722114563,2.0,1.0,1.0,6.0,3.0,42.0
17.0,633.0,0.7071409821510315,2.0,1.0,1.0,7.0,3.0,34.0
18.0,634.0,-0.15229536592960358,2.0,1.0,1.0,8.0,3.0,12.0
19.0,635.0,0.2188706398010254,2.0,1.0,1.0,9.0,1.0,11.0
20.0,636.0,0.20448435842990875,2.0,1.0,1.0,9.0,2.0,13.0
21.0,637.0,0.10752084106206894,2.0,1.0,1.0,9.0,3.0,36.0
22.0,638.0,-2.5338001251220703,2.0,1.0,1.0,10.0,2.0,15.0
23.0,639.0,-1.553662896156311,2.0,1.0,1.0,10.0,3.0,35.0
24.0,640.0,1.2374192476272583,2.0,1.0,2.0,5.0,4.0,38.0
25.0,641.0,1.1482243537902832,2.0,1.0,2.0,5.0,1.0,16.0
26.0,642.0,1.1424697637557983,2.0,1.0,2.0,1.0,1.0,39.0
27.0,643.0,0.9727116823196411,2.0,1.0,2.0,5.0,2.0,47.0
28.0,644.0,1.145346999168396,2.0,1.0,2.0,1.0,2.0,48.0
29.0,645.0,1.1568560600280762,2.0,1.0,2.0,1.0,3.0,49.0
30.0,646.0,0.4792622923851013,2.0,1.0,2.0,8.0,5.0,26.0
31.0,647.0,0.6777929663658142,2.0,1.0,2.0,6.0,4.0,0.0
32.0,648.0,0.9583253860473633,2.0,1.0,2.0,7.0,1.0,3.0
33.0,649.0,0.9986069798469543,2.0,1.0,2.0,5.0,3.0,20.0
34.0,650.0,1.1280834674835205,2.0,1.0,2.0,7.0,2.0,21.0
35.0,651.0,1.0878019332885742,2.0,1.0,2.0,7.0,3.0,23.0
36.0,652.0,0.45048975944519043,2.0,1.0,2.0,8.0,4.0,43.0
37.0,653.0,0.45048975944519043,2.0,1.0,2.0,8.0,1.0,5.0
38.0,654.0,0.4361034631729126,2.0,1.0,2.0,8.0,2.0,8.0
39.0,655.0,0.45048975944519043,2.0,1.0,2.0,8.0,3.0,25.0
40.0,656.0,0.45048975944519043,2.0,1.0,2.0,6.0,1.0,9.0
41.0,657.0,0.4720691740512848,2.0,1.0,2.0,6.0,2.0,40.0
42.0,658.0,0.460560142993927,2.0,1.0,2.0,6.0,3.0,14.0
43.0,659.0,-0.4069325029850006,2.0,1.0,2.0,3.0,1.0,32.0
44.0,660.0,-0.9392248392105103,2.0,1.0,2.0,3.0,2.0,17.0
45.0,661.0,-0.9536111354827881,2.0,1.0,2.0,3.0,3.0,37.0
46.0,662.0,-1.4672013521194458,2.0,1.0,2.0,9.0,1.0,18.0
47.0,663.0,-1.5578348636627197,2.0,1.0,2.0,9.0,2.0,46.0
48.0,664.0,-1.556396245956421,2.0,1.0,2.0,9.0,3.0,19.0
49.0,665.0,-1.8936105966567993,2.0,1.0,2.0,2.0,4.0,22.0
