target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,483.0,0.9679128527641296,1.0,1.0,1.0,1.0,1.0,3.0
1.0,484.0,0.8835980296134949,1.0,2.0,2.0,2.0,2.0,37.0
2.0,485.0,0.8835980296134949,1.0,2.0,2.0,2.0,3.0,38.0
3.0,486.0,0.7869281768798828,1.0,2.0,2.0,2.0,4.0,9.0
4.0,487.0,0.775240957736969,1.0,2.0,2.0,2.0,1.0,34.0
5.0,488.0,0.8835980296134949,1.0,2.0,2.0,3.0,2.0,35.0
6.0,489.0,0.937025249004364,1.0,2.0,2.0,3.0,3.0,46.0
7.0,490.0,0.9470428228378296,1.0,2.0,2.0,3.0,4.0,40.0
8.0,491.0,0.937025249004364,1.0,2.0,2.0,3.0,1.0,7.0
9.0,492.0,-0.5480842590332031,1.0,2.0,2.0,4.0,5.0,17.0
10.0,493.0,-0.5584357380867004,1.0,2.0,2.0,4.0,2.0,44.0
11.0,494.0,0.8067963719367981,1.0,2.0,2.0,5.0,3.0,47.0
12.0,495.0,0.8234924077987671,1.0,2.0,2.0,5.0,4.0,39.0
13.0,496.0,0.7266556024551392,1.0,2.0,2.0,5.0,1.0,1.0
14.0,497.0,-0.14136961102485657,1.0,2.0,2.0,6.0,2.0,2.0
15.0,498.0,-0.5747978687286377,1.0,2.0,2.0,7.0,1.0,6.0
16.0,499.0,-0.7212218046188354,1.0,2.0,2.0,4.0,3.0,12.0
17.0,500.0,-0.7045257687568665,1.0,2.0,2.0,4.0,4.0,32.0
18.0,501.0,-0.42102766036987305,1.0,2.0,2.0,4.0,1.0,5.0
19.0,502.0,-0.39097484946250916,1.0,2.0,2.0,6.0,3.0,11.0
20.0,503.0,-0.5921617150306702,1.0,2.0,2.0,6.0,4.0,43.0
21.0,504.0,-0.5612741112709045,1.0,2.0,2.0,6.0,1.0,10.0
22.0,505.0,0.015405857004225254,1.0,2.0,2.0,8.0,4.0,16.0
23.0,506.0,-1.9475432634353638,1.0,2.0,2.0,9.0,4.0,20.0
24.0,507.0,-2.7644786834716797,1.0,2.0,2.0,9.0,1.0,45.0
25.0,508.0,-1.0881999731063843,1.0,2.0,2.0,10.0,4.0,14.0
26.0,509.0,-1.0042190551757812,1.0,2.0,2.0,10.0,1.0,19.0
27.0,510.0,0.16266460716724396,1.0,2.0,2.0,8.0,1.0,48.0
28.0,511.0,-2.312851667404175,1.0,2.0,2.0,11.0,3.0,22.0
29.0,512.0,-2.372957468032837,1.0,2.0,2.0,11.0,4.0,31.0
30.0,513.0,-2.7885208129882812,1.0,2.0,2.0,11.0,1.0,23.0
31.0,526.0,-0.10129920393228531,1.0,2.0,3.0,3.0,5.0,25.0
32.0,527.0,-0.518866240978241,1.0,2.0,3.0,2.0,3.0,28.0
33.0,528.0,-0.168250173330307,1.0,2.0,3.0,3.0,2.0,29.0
34.0,529.0,-0.5010015368461609,1.0,2.0,3.0,3.0,3.0,33.0
35.0,530.0,-0.3552454113960266,1.0,2.0,3.0,2.0,4.0,4.0
36.0,531.0,-0.36693260073661804,1.0,2.0,3.0,2.0,1.0,8.0
37.0,532.0,0.8209879994392395,1.0,2.0,3.0,4.0,5.0,36.0
38.0,533.0,0.826831579208374,1.0,2.0,3.0,6.0,5.0,0.0
39.0,534.0,0.8067963719367981,1.0,2.0,3.0,8.0,5.0,13.0
40.0,535.0,0.8301708102226257,1.0,2.0,3.0,4.0,2.0,18.0
41.0,536.0,0.8067963719367981,1.0,2.0,3.0,6.0,2.0,49.0
42.0,537.0,0.8335099816322327,1.0,2.0,3.0,8.0,2.0,41.0
43.0,538.0,0.8067963719367981,1.0,2.0,3.0,4.0,3.0,15.0
44.0,539.0,0.8067963719367981,1.0,2.0,3.0,6.0,3.0,27.0
45.0,540.0,0.8401883840560913,1.0,2.0,3.0,8.0,3.0,21.0
46.0,541.0,0.8368492126464844,1.0,2.0,3.0,4.0,4.0,26.0
47.0,542.0,0.843527615070343,1.0,2.0,3.0,6.0,4.0,24.0
48.0,543.0,0.8067963719367981,1.0,2.0,3.0,8.0,4.0,42.0
49.0,544.0,0.8067963719367981,1.0,2.0,3.0,4.0,1.0,30.0
