target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,139.0,0.0,1.0,1.0,1.0,1.0,1.0,15.0
1.0,140.0,0.0,1.0,1.0,1.0,1.0,2.0,22.0
2.0,141.0,0.0,1.0,1.0,1.0,2.0,1.0,23.0
3.0,142.0,0.0,1.0,1.0,1.0,2.0,2.0,24.0
4.0,143.0,0.0,1.0,1.0,1.0,3.0,1.0,25.0
5.0,144.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0
6.0,145.0,0.0,1.0,1.0,1.0,4.0,1.0,16.0
7.0,146.0,0.0,1.0,1.0,1.0,4.0,2.0,17.0
8.0,147.0,0.0,1.0,1.0,1.0,5.0,1.0,26.0
9.0,148.0,0.0,1.0,1.0,1.0,5.0,2.0,3.0
10.0,149.0,0.0,1.0,1.0,1.0,6.0,1.0,5.0
11.0,150.0,0.0,1.0,1.0,1.0,6.0,2.0,7.0
12.0,151.0,0.0,1.0,1.0,1.0,7.0,1.0,18.0
13.0,152.0,0.0,1.0,1.0,1.0,7.0,2.0,19.0
14.0,153.0,0.0,1.0,1.0,1.0,8.0,2.0,27.0
15.0,154.0,0.0,1.0,1.0,1.0,1.0,3.0,9.0
16.0,155.0,0.0,1.0,1.0,1.0,2.0,3.0,11.0
17.0,156.0,0.0,1.0,1.0,1.0,3.0,3.0,20.0
18.0,157.0,0.0,1.0,1.0,1.0,4.0,3.0,28.0
19.0,158.0,0.0,1.0,1.0,1.0,5.0,3.0,13.0
20.0,159.0,0.0,1.0,1.0,1.0,6.0,3.0,21.0
21.0,160.0,0.0,1.0,1.0,1.0,7.0,3.0,29.0
22.0,161.0,0.0,1.0,1.0,1.0,1.0,4.0,32.0
23.0,162.0,0.0,1.0,1.0,1.0,2.0,4.0,33.0
24.0,163.0,0.0,1.0,1.0,1.0,3.0,4.0,36.0
25.0,164.0,0.0,1.0,1.0,1.0,4.0,4.0,35.0
26.0,165.0,0.0,1.0,1.0,1.0,5.0,4.0,37.0
27.0,166.0,0.0,1.0,1.0,1.0,6.0,4.0,38.0
28.0,167.0,0.0,1.0,1.0,1.0,7.0,4.0,39.0
29.0,168.0,0.0,1.0,1.0,1.0,8.0,3.0,40.0
30.0,169.0,0.0,1.0,1.0,1.0,9.0,3.0,41.0
31.0,170.0,0.0,1.0,1.0,1.0,10.0,3.0,42.0
32.0,171.0,0.0,1.0,1.0,1.0,8.0,4.0,43.0
33.0,172.0,0.0,1.0,1.0,1.0,9.0,4.0,44.0
34.0,173.0,0.0,1.0,1.0,1.0,11.0,2.0,45.0
35.0,174.0,0.0,1.0,1.0,1.0,11.0,3.0,46.0
36.0,175.0,0.0,1.0,1.0,1.0,10.0,4.0,47.0
37.0,176.0,0.0,1.0,1.0,1.0,11.0,4.0,48.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
