target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,198.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,199.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0
2.0,200.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0
3.0,201.0,0.0,1.0,1.0,1.0,1.0,4.0,46.0
4.0,202.0,0.0,1.0,1.0,1.0,2.0,2.0,48.0
5.0,203.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0
6.0,204.0,0.0,1.0,1.0,1.0,2.0,4.0,6.0
7.0,205.0,0.0,1.0,1.0,1.0,3.0,3.0,8.0
8.0,206.0,0.0,1.0,1.0,1.0,3.0,4.0,13.0
9.0,207.0,0.0,1.0,1.0,1.0,4.0,2.0,11.0
10.0,208.0,0.0,1.0,1.0,1.0,5.0,2.0,12.0
11.0,209.0,0.0,1.0,1.0,1.0,4.0,3.0,14.0
12.0,210.0,0.0,1.0,1.0,1.0,5.0,3.0,23.0
13.0,211.0,0.0,1.0,1.0,1.0,4.0,4.0,24.0
14.0,212.0,0.0,1.0,1.0,1.0,5.0,4.0,17.0
15.0,213.0,0.0,1.0,1.0,1.0,6.0,1.0,19.0
16.0,214.0,0.0,1.0,1.0,1.0,7.0,1.0,21.0
17.0,215.0,0.0,1.0,1.0,1.0,6.0,2.0,33.0
18.0,216.0,0.0,1.0,1.0,1.0,7.0,2.0,18.0
19.0,217.0,0.0,1.0,1.0,1.0,6.0,3.0,20.0
20.0,218.0,0.0,1.0,1.0,1.0,7.0,3.0,22.0
21.0,219.0,0.0,1.0,1.0,1.0,6.0,4.0,34.0
22.0,220.0,0.0,1.0,1.0,1.0,7.0,4.0,27.0
23.0,221.0,0.0,1.0,1.0,1.0,8.0,5.0,29.0
24.0,222.0,0.0,1.0,1.0,1.0,9.0,5.0,31.0
25.0,223.0,0.0,1.0,1.0,1.0,8.0,1.0,28.0
26.0,224.0,0.0,1.0,1.0,1.0,9.0,1.0,30.0
27.0,225.0,0.0,1.0,1.0,1.0,8.0,2.0,32.0
28.0,226.0,0.0,1.0,1.0,1.0,9.0,2.0,37.0
29.0,227.0,0.0,1.0,1.0,1.0,8.0,3.0,39.0
30.0,228.0,0.0,1.0,1.0,1.0,9.0,3.0,41.0
31.0,229.0,0.0,1.0,1.0,1.0,8.0,4.0,38.0
32.0,230.0,0.0,1.0,1.0,1.0,9.0,4.0,40.0
33.0,231.0,0.0,1.0,1.0,1.0,10.0,5.0,42.0
34.0,232.0,0.0,1.0,1.0,1.0,11.0,5.0,0.0
35.0,233.0,0.0,1.0,1.0,1.0,10.0,1.0,4.0
36.0,234.0,0.0,1.0,1.0,1.0,11.0,1.0,45.0
37.0,235.0,0.0,1.0,1.0,1.0,10.0,2.0,47.0
38.0,236.0,0.0,1.0,1.0,1.0,11.0,2.0,49.0
39.0,237.0,0.0,1.0,1.0,1.0,10.0,3.0,7.0
40.0,238.0,0.0,1.0,1.0,1.0,11.0,3.0,43.0
41.0,239.0,0.0,1.0,1.0,1.0,10.0,4.0,44.0
42.0,240.0,0.0,1.0,1.0,1.0,11.0,4.0,9.0
43.0,241.0,0.0,1.0,1.0,2.0,8.0,4.0,10.0
44.0,242.0,0.0,1.0,1.0,2.0,7.0,4.0,15.0
45.0,243.0,0.0,1.0,1.0,2.0,4.0,3.0,16.0
46.0,244.0,0.0,1.0,1.0,2.0,4.0,4.0,25.0
47.0,245.0,0.0,1.0,1.0,2.0,5.0,3.0,26.0
48.0,246.0,0.0,1.0,1.0,2.0,5.0,4.0,35.0
49.0,247.0,0.0,1.0,1.0,2.0,6.0,3.0,36.0
