target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,30.0,1.2505323886871338,1.0,1.0,1.0,1.0,1.0,4.0
1.0,31.0,1.2362451553344727,1.0,1.0,1.0,1.0,2.0,5.0
2.0,32.0,1.2505323886871338,1.0,1.0,1.0,2.0,1.0,29.0
3.0,33.0,1.2362451553344727,1.0,1.0,1.0,2.0,2.0,37.0
4.0,34.0,1.4110536575317383,1.0,1.0,1.0,1.0,3.0,8.0
5.0,35.0,1.163128137588501,1.0,1.0,1.0,1.0,4.0,33.0
6.0,36.0,1.2412877082824707,1.0,1.0,1.0,2.0,3.0,35.0
7.0,37.0,1.4043302536010742,1.0,1.0,1.0,2.0,4.0,7.0
8.0,38.0,0.07208777964115143,1.0,1.0,1.0,3.0,5.0,38.0
9.0,39.0,0.09225799143314362,1.0,1.0,1.0,3.0,1.0,27.0
10.0,40.0,0.07208777964115143,1.0,1.0,1.0,4.0,2.0,1.0
11.0,41.0,0.07713033258914948,1.0,1.0,1.0,4.0,3.0,6.0
12.0,42.0,0.07713033258914948,1.0,1.0,1.0,5.0,5.0,43.0
13.0,43.0,0.07208777964115143,1.0,1.0,1.0,5.0,1.0,44.0
14.0,44.0,-0.7236270308494568,1.0,1.0,1.0,4.0,4.0,42.0
15.0,45.0,0.07208777964115143,1.0,1.0,1.0,3.0,2.0,23.0
16.0,46.0,0.07208777964115143,1.0,1.0,1.0,3.0,3.0,36.0
17.0,47.0,1.2362451553344727,1.0,1.0,1.0,6.0,2.0,12.0
18.0,48.0,1.2412877082824707,1.0,1.0,1.0,6.0,3.0,3.0
19.0,49.0,0.08637501299381256,1.0,1.0,1.0,5.0,2.0,15.0
20.0,50.0,0.07208777964115143,1.0,1.0,1.0,5.0,3.0,16.0
21.0,51.0,1.2362451553344727,1.0,1.0,1.0,6.0,4.0,30.0
22.0,52.0,0.5470962524414062,1.0,1.0,1.0,7.0,2.0,11.0
23.0,53.0,-0.18239304423332214,1.0,1.0,1.0,3.0,4.0,34.0
24.0,54.0,0.07208777964115143,1.0,1.0,1.0,5.0,4.0,40.0
25.0,55.0,0.731989860534668,1.0,1.0,1.0,7.0,3.0,14.0
26.0,56.0,0.7185430526733398,1.0,1.0,1.0,7.0,4.0,41.0
27.0,57.0,0.4455728530883789,1.0,1.0,2.0,7.0,5.0,19.0
28.0,58.0,0.14033032953739166,1.0,1.0,2.0,7.0,1.0,20.0
29.0,59.0,1.3370962142944336,1.0,1.0,2.0,3.0,5.0,24.0
30.0,60.0,0.02098991349339485,1.0,1.0,2.0,7.0,2.0,47.0
31.0,61.0,0.7187111377716064,1.0,1.0,2.0,8.0,2.0,18.0
32.0,62.0,1.283308982849121,1.0,1.0,2.0,3.0,1.0,21.0
33.0,63.0,1.6144366264343262,1.0,1.0,2.0,3.0,2.0,25.0
34.0,64.0,0.29833030700683594,1.0,1.0,2.0,7.0,3.0,26.0
35.0,65.0,1.1691792011260986,1.0,1.0,2.0,3.0,3.0,48.0
36.0,66.0,0.13696862757205963,1.0,1.0,2.0,7.0,4.0,32.0
37.0,67.0,1.1034579277038574,1.0,1.0,2.0,3.0,4.0,0.0
38.0,68.0,0.6805558204650879,1.0,1.0,2.0,6.0,5.0,2.0
39.0,69.0,0.9138579368591309,1.0,1.0,2.0,6.0,1.0,9.0
40.0,70.0,0.824772834777832,1.0,1.0,2.0,8.0,3.0,39.0
41.0,71.0,1.0560579299926758,1.0,1.0,2.0,8.0,4.0,10.0
42.0,72.0,0.8518345355987549,1.0,1.0,2.0,6.0,2.0,28.0
43.0,73.0,0.8799047470092773,1.0,1.0,2.0,6.0,3.0,49.0
44.0,74.0,0.8792324066162109,1.0,1.0,2.0,6.0,4.0,13.0
45.0,75.0,-0.6614355444908142,1.0,1.0,2.0,9.0,5.0,31.0
46.0,76.0,-0.7101802229881287,1.0,1.0,2.0,10.0,1.0,45.0
47.0,77.0,-0.4052738845348358,1.0,1.0,2.0,10.0,2.0,17.0
48.0,78.0,-0.7525376677513123,1.0,1.0,2.0,10.0,3.0,22.0
49.0,79.0,-0.9791163802146912,1.0,1.0,2.0,9.0,1.0,46.0
