target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,17.0
1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,15.0
2.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,16.0
3.0,3.0,0.0,1.0,1.0,1.0,4.0,1.0,20.0
4.0,4.0,0.0,1.0,1.0,1.0,5.0,1.0,21.0
5.0,5.0,0.0,1.0,1.0,1.0,6.0,1.0,19.0
6.0,6.0,0.0,1.0,1.0,1.0,7.0,1.0,24.0
7.0,7.0,0.0,1.0,1.0,1.0,8.0,1.0,25.0
8.0,8.0,0.0,1.0,1.0,1.0,9.0,2.0,23.0
9.0,9.0,0.0,1.0,1.0,1.0,10.0,2.0,29.0
10.0,10.0,0.0,1.0,1.0,1.0,9.0,1.0,27.0
11.0,11.0,0.0,1.0,1.0,1.0,10.0,1.0,28.0
12.0,12.0,0.0,1.0,1.0,1.0,11.0,1.0,8.0
13.0,304.0,0.0,1.0,2.0,1.0,11.0,2.0,35.0
14.0,305.0,0.0,1.0,2.0,1.0,11.0,1.0,31.0
15.0,306.0,0.0,1.0,2.0,1.0,1.0,3.0,33.0
16.0,307.0,0.0,1.0,2.0,1.0,1.0,4.0,9.0
17.0,308.0,0.0,1.0,2.0,1.0,1.0,2.0,36.0
18.0,309.0,0.0,1.0,2.0,1.0,1.0,1.0,32.0
19.0,310.0,0.0,1.0,2.0,1.0,2.0,3.0,34.0
20.0,311.0,0.0,1.0,2.0,1.0,2.0,4.0,45.0
21.0,312.0,0.0,1.0,2.0,1.0,2.0,2.0,39.0
22.0,313.0,0.0,1.0,2.0,1.0,2.0,1.0,43.0
23.0,314.0,0.0,1.0,2.0,1.0,3.0,3.0,46.0
24.0,315.0,0.0,1.0,2.0,1.0,3.0,4.0,40.0
25.0,316.0,0.0,1.0,2.0,1.0,3.0,2.0,44.0
26.0,317.0,0.0,1.0,2.0,1.0,3.0,1.0,41.0
27.0,318.0,0.0,1.0,2.0,1.0,4.0,3.0,13.0
28.0,319.0,0.0,1.0,2.0,1.0,4.0,4.0,0.0
29.0,320.0,0.0,1.0,2.0,1.0,4.0,2.0,18.0
30.0,321.0,0.0,1.0,2.0,1.0,4.0,1.0,1.0
31.0,322.0,0.0,1.0,2.0,1.0,5.0,3.0,22.0
32.0,323.0,0.0,1.0,2.0,1.0,6.0,3.0,2.0
33.0,324.0,0.0,1.0,2.0,1.0,5.0,4.0,26.0
34.0,325.0,0.0,1.0,2.0,1.0,6.0,4.0,30.0
35.0,326.0,0.0,1.0,2.0,1.0,5.0,2.0,3.0
36.0,327.0,0.0,1.0,2.0,1.0,6.0,2.0,4.0
37.0,328.0,0.0,1.0,2.0,1.0,5.0,1.0,37.0
38.0,329.0,0.0,1.0,2.0,1.0,6.0,1.0,38.0
39.0,330.0,0.0,1.0,2.0,1.0,7.0,3.0,5.0
40.0,331.0,0.0,1.0,2.0,1.0,8.0,3.0,47.0
41.0,332.0,0.0,1.0,2.0,1.0,10.0,2.0,6.0
42.0,333.0,0.0,1.0,2.0,1.0,10.0,1.0,48.0
43.0,334.0,0.0,1.0,2.0,1.0,7.0,4.0,7.0
44.0,335.0,0.0,1.0,2.0,1.0,8.0,4.0,10.0
45.0,336.0,0.0,1.0,2.0,1.0,7.0,2.0,49.0
46.0,337.0,0.0,1.0,2.0,1.0,8.0,2.0,42.0
47.0,338.0,0.0,1.0,2.0,1.0,7.0,1.0,11.0
48.0,339.0,0.0,1.0,2.0,1.0,8.0,1.0,14.0
49.0,340.0,0.0,1.0,2.0,1.0,9.0,3.0,12.0
