target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,212.0,0.7824422717094421,1.0,1.0,1.0,1.0,1.0,1.0
1.0,213.0,0.554627001285553,1.0,1.0,1.0,1.0,2.0,3.0
2.0,214.0,0.8016065359115601,1.0,1.0,1.0,2.0,3.0,44.0
3.0,215.0,0.7776511907577515,1.0,1.0,1.0,1.0,4.0,48.0
4.0,216.0,0.7872333526611328,1.0,1.0,1.0,1.0,5.0,49.0
5.0,217.0,0.7872333526611328,1.0,1.0,1.0,3.0,3.0,4.0
6.0,218.0,0.8016065359115601,1.0,1.0,1.0,4.0,1.0,19.0
7.0,219.0,0.8016065359115601,1.0,1.0,1.0,2.0,1.0,43.0
8.0,220.0,0.7776511907577515,1.0,1.0,1.0,3.0,1.0,39.0
9.0,221.0,0.5203709006309509,1.0,1.0,1.0,4.0,2.0,45.0
10.0,222.0,0.5687606930732727,1.0,1.0,1.0,3.0,2.0,16.0
11.0,223.0,0.618348240852356,1.0,1.0,1.0,5.0,2.0,33.0
12.0,224.0,0.6629051566123962,1.0,1.0,1.0,5.0,4.0,47.0
13.0,225.0,0.3239371180534363,1.0,1.0,1.0,2.0,2.0,2.0
14.0,226.0,0.7776511907577515,1.0,1.0,1.0,5.0,5.0,30.0
15.0,227.0,0.1045062467455864,1.0,1.0,1.0,4.0,4.0,34.0
16.0,228.0,0.5457635521888733,1.0,1.0,1.0,2.0,4.0,13.0
17.0,229.0,-0.06893039494752884,1.0,1.0,1.0,3.0,4.0,5.0
18.0,230.0,0.49497824907302856,1.0,1.0,1.0,4.0,5.0,17.0
19.0,231.0,0.10211071372032166,1.0,1.0,1.0,2.0,5.0,20.0
20.0,232.0,0.2870459258556366,1.0,1.0,1.0,3.0,5.0,27.0
21.0,284.0,0.3814299404621124,1.0,1.0,2.0,6.0,1.0,15.0
22.0,285.0,0.011559538543224335,1.0,1.0,2.0,7.0,3.0,32.0
23.0,286.0,0.04797165095806122,1.0,1.0,2.0,5.0,5.0,18.0
24.0,287.0,0.3220207095146179,1.0,1.0,2.0,8.0,3.0,29.0
25.0,288.0,0.1322944313287735,1.0,1.0,2.0,8.0,1.0,22.0
26.0,289.0,0.06689636409282684,1.0,1.0,2.0,7.0,1.0,35.0
27.0,290.0,0.36801496148109436,1.0,1.0,2.0,6.0,2.0,10.0
28.0,291.0,0.005810257978737354,1.0,1.0,2.0,8.0,2.0,9.0
29.0,292.0,0.18068422377109528,1.0,1.0,2.0,7.0,2.0,12.0
30.0,293.0,0.0565955713391304,1.0,1.0,2.0,6.0,4.0,24.0
31.0,294.0,-0.07994984835386276,1.0,1.0,2.0,8.0,4.0,31.0
32.0,295.0,0.08534197509288788,1.0,1.0,2.0,7.0,4.0,14.0
33.0,296.0,0.45185863971710205,1.0,1.0,2.0,6.0,5.0,28.0
34.0,297.0,0.617389976978302,1.0,1.0,2.0,7.0,5.0,36.0
35.0,298.0,-0.23134757578372955,1.0,1.0,2.0,8.0,5.0,41.0
36.0,299.0,-1.3114937543869019,1.0,1.0,2.0,9.0,3.0,42.0
37.0,300.0,-1.0333722829818726,1.0,1.0,2.0,9.0,1.0,38.0
38.0,301.0,-1.0381633043289185,1.0,1.0,2.0,9.0,2.0,40.0
39.0,302.0,0.8138237595558167,1.0,1.0,2.0,2.0,3.0,46.0
40.0,303.0,0.7632780075073242,1.0,1.0,2.0,2.0,1.0,0.0
41.0,304.0,-1.794433355331421,1.0,1.0,2.0,9.0,4.0,7.0
42.0,305.0,-1.3114937543869019,1.0,1.0,2.0,9.0,5.0,8.0
43.0,306.0,0.6566767692565918,1.0,1.0,2.0,2.0,2.0,23.0
44.0,307.0,0.6561976671218872,1.0,1.0,2.0,2.0,4.0,6.0
45.0,308.0,-0.5590565800666809,1.0,1.0,2.0,3.0,3.0,11.0
46.0,309.0,-0.3080046474933624,1.0,1.0,2.0,3.0,1.0,21.0
47.0,310.0,-0.02557123266160488,1.0,1.0,2.0,3.0,2.0,26.0
48.0,311.0,0.6030167937278748,1.0,1.0,2.0,2.0,5.0,25.0
49.0,312.0,-0.02557123266160488,1.0,1.0,2.0,3.0,4.0,37.0
