target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,356.0,0.4971742630004883,1.0,1.0,1.0,1.0,1.0,9.0
1.0,357.0,-0.5486396551132202,1.0,1.0,1.0,2.0,1.0,11.0
2.0,358.0,0.5035457611083984,1.0,1.0,1.0,3.0,1.0,7.0
3.0,381.0,0.4987034201622009,2.0,1.0,2.0,3.0,2.0,39.0
4.0,382.0,0.4987034201622009,2.0,1.0,2.0,3.0,3.0,37.0
5.0,383.0,0.5152692794799805,2.0,1.0,2.0,3.0,1.0,12.0
6.0,384.0,0.5190921425819397,2.0,1.0,2.0,3.0,4.0,21.0
7.0,385.0,0.5063492059707642,2.0,1.0,2.0,1.0,5.0,17.0
8.0,386.0,0.4987034201622009,2.0,1.0,2.0,1.0,2.0,41.0
9.0,387.0,0.5178178548812866,2.0,1.0,2.0,1.0,3.0,16.0
10.0,388.0,0.5241893529891968,2.0,1.0,2.0,1.0,1.0,18.0
11.0,389.0,0.4961548447608948,2.0,1.0,2.0,1.0,4.0,42.0
12.0,390.0,0.4987034201622009,2.0,1.0,2.0,2.0,5.0,45.0
13.0,391.0,0.5152692794799805,2.0,1.0,2.0,2.0,2.0,34.0
14.0,392.0,0.4987034201622009,2.0,1.0,2.0,2.0,3.0,43.0
15.0,393.0,0.5012519955635071,2.0,1.0,2.0,2.0,1.0,8.0
16.0,394.0,0.4987034201622009,2.0,1.0,2.0,2.0,4.0,14.0
17.0,395.0,0.4997228682041168,1.0,1.0,2.0,4.0,5.0,6.0
18.0,396.0,0.49462568759918213,1.0,1.0,2.0,5.0,5.0,44.0
19.0,397.0,0.4971742630004883,1.0,1.0,2.0,4.0,3.0,13.0
20.0,398.0,0.5080057978630066,1.0,1.0,2.0,5.0,3.0,4.0
21.0,399.0,0.4971742630004883,1.0,1.0,2.0,2.0,4.0,25.0
22.0,400.0,0.48825421929359436,1.0,1.0,2.0,6.0,4.0,35.0
23.0,401.0,0.24129582941532135,1.0,1.0,2.0,4.0,1.0,3.0
24.0,402.0,0.5137401223182678,1.0,1.0,2.0,5.0,1.0,19.0
25.0,403.0,-0.09588262438774109,1.0,1.0,2.0,4.0,4.0,20.0
26.0,404.0,0.614281952381134,1.0,1.0,2.0,5.0,4.0,26.0
27.0,405.0,0.6079105138778687,1.0,1.0,2.0,7.0,5.0,31.0
28.0,406.0,0.6079105138778687,1.0,1.0,2.0,8.0,5.0,27.0
29.0,407.0,0.6104590892791748,1.0,1.0,2.0,7.0,2.0,32.0
30.0,408.0,0.6079105138778687,1.0,1.0,2.0,8.0,2.0,28.0
31.0,409.0,0.6079105138778687,1.0,1.0,2.0,7.0,3.0,48.0
32.0,410.0,0.5099171996116638,1.0,1.0,2.0,8.0,3.0,47.0
33.0,411.0,0.32157641649246216,2.0,1.0,2.0,9.0,4.0,38.0
34.0,412.0,0.9001063704490662,1.0,1.0,3.0,4.0,2.0,40.0
35.0,413.0,0.6819470524787903,1.0,1.0,3.0,4.0,3.0,10.0
36.0,414.0,0.6641069054603577,1.0,1.0,3.0,4.0,1.0,49.0
37.0,415.0,0.6513639688491821,1.0,1.0,3.0,4.0,4.0,15.0
38.0,416.0,0.28258299827575684,1.0,1.0,3.0,6.0,2.0,36.0
39.0,417.0,0.3339370787143707,1.0,1.0,3.0,4.0,4.0,0.0
40.0,418.0,0.6641069054603577,1.0,1.0,3.0,2.0,5.0,1.0
41.0,419.0,0.6641069054603577,1.0,1.0,3.0,2.0,2.0,5.0
42.0,420.0,0.7176272869110107,1.0,1.0,3.0,3.0,2.0,23.0
43.0,421.0,0.6641069054603577,1.0,1.0,3.0,2.0,3.0,24.0
44.0,422.0,0.4739820957183838,1.0,1.0,3.0,1.0,3.0,46.0
45.0,423.0,0.43537095189094543,1.0,1.0,3.0,3.0,3.0,2.0
46.0,424.0,0.701061487197876,1.0,1.0,3.0,10.0,3.0,22.0
47.0,425.0,0.6641069054603577,1.0,1.0,3.0,2.0,1.0,29.0
48.0,426.0,0.6641069054603577,1.0,1.0,3.0,1.0,1.0,30.0
49.0,427.0,0.6883185505867004,1.0,1.0,3.0,3.0,1.0,33.0
