target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,585.0,0.4186442196369171,1.0,1.0,1.0,1.0,1.0,39.0
1.0,586.0,0.42170992493629456,1.0,1.0,1.0,2.0,1.0,40.0
2.0,587.0,0.445528119802475,1.0,1.0,1.0,1.0,2.0,41.0
3.0,588.0,0.4318503439426422,1.0,1.0,1.0,2.0,2.0,42.0
4.0,589.0,0.4622715711593628,1.0,1.0,1.0,1.0,3.0,43.0
5.0,590.0,0.42029500007629395,1.0,1.0,1.0,2.0,3.0,44.0
6.0,591.0,0.0724552720785141,1.0,1.0,1.0,3.0,4.0,45.0
7.0,592.0,-0.11266620457172394,1.0,1.0,1.0,1.0,3.0,46.0
8.0,593.0,0.49127787351608276,1.0,1.0,1.0,1.0,5.0,47.0
9.0,594.0,0.39859920740127563,1.0,1.0,1.0,2.0,5.0,48.0
10.0,595.0,0.3462463915348053,1.0,1.0,1.0,4.0,5.0,49.0
11.0,596.0,0.3151176869869232,1.0,1.0,1.0,4.0,4.0,2.0
12.0,597.0,-2.6116881370544434,1.0,1.0,1.0,5.0,2.0,4.0
13.0,598.0,-2.6834964752197266,1.0,1.0,1.0,5.0,3.0,24.0
14.0,599.0,0.38138410449028015,1.0,1.0,1.0,1.0,4.0,8.0
15.0,600.0,0.30155783891677856,1.0,1.0,1.0,2.0,4.0,9.0
16.0,601.0,-2.5168871879577637,1.0,1.0,1.0,5.0,5.0,27.0
17.0,602.0,-2.4048709869384766,1.0,1.0,1.0,5.0,4.0,19.0
18.0,792.0,0.7339403033256531,1.0,2.0,2.0,4.0,1.0,14.0
19.0,793.0,0.7575226426124573,1.0,2.0,2.0,4.0,3.0,23.0
20.0,794.0,0.7504479289054871,1.0,2.0,2.0,4.0,5.0,20.0
21.0,795.0,0.49104204773902893,1.0,2.0,2.0,5.0,3.0,22.0
22.0,796.0,0.7339403033256531,1.0,2.0,2.0,5.0,5.0,10.0
23.0,797.0,0.7504479289054871,1.0,2.0,2.0,5.0,4.0,32.0
24.0,798.0,0.7504479289054871,1.0,2.0,2.0,4.0,4.0,3.0
25.0,799.0,-1.2274041175842285,1.0,2.0,2.0,6.0,2.0,7.0
26.0,800.0,-1.0802501440048218,1.0,2.0,2.0,7.0,2.0,15.0
27.0,801.0,-1.0756516456604004,1.0,2.0,2.0,1.0,5.0,37.0
28.0,802.0,-1.0335571765899658,1.0,2.0,2.0,1.0,4.0,35.0
29.0,803.0,0.5209916234016418,1.0,2.0,3.0,1.0,1.0,33.0
30.0,804.0,0.47453439235687256,1.0,2.0,3.0,1.0,2.0,38.0
31.0,805.0,0.47807174921035767,1.0,2.0,3.0,1.0,3.0,30.0
32.0,806.0,0.5030690431594849,1.0,2.0,3.0,1.0,5.0,5.0
33.0,807.0,0.4823165833950043,1.0,2.0,3.0,1.0,4.0,16.0
34.0,808.0,0.4448206424713135,1.0,2.0,3.0,2.0,1.0,31.0
35.0,809.0,0.49528688192367554,1.0,2.0,3.0,2.0,2.0,36.0
36.0,810.0,0.4908062219619751,1.0,2.0,3.0,2.0,3.0,13.0
37.0,811.0,0.4985884130001068,1.0,2.0,3.0,2.0,5.0,17.0
38.0,812.0,0.4832598865032196,1.0,2.0,3.0,2.0,4.0,28.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
