target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,153.0,-0.3723815381526947,1.0,1.0,1.0,1.0,1.0,3.0
1.0,154.0,-0.3723815381526947,1.0,1.0,1.0,1.0,2.0,6.0
2.0,155.0,1.0084004402160645,1.0,1.0,1.0,2.0,3.0,49.0
3.0,156.0,1.0716632604599,1.0,1.0,1.0,2.0,4.0,47.0
4.0,157.0,1.0084004402160645,1.0,1.0,1.0,3.0,3.0,46.0
5.0,158.0,1.0084004402160645,1.0,1.0,1.0,3.0,4.0,11.0
6.0,159.0,1.0084004402160645,1.0,1.0,1.0,3.0,5.0,48.0
7.0,160.0,1.0290296077728271,1.0,1.0,1.0,3.0,1.0,1.0
8.0,161.0,0.8547127842903137,1.0,1.0,1.0,3.0,2.0,4.0
9.0,162.0,1.0324678421020508,1.0,1.0,1.0,4.0,3.0,5.0
10.0,163.0,1.0084004402160645,1.0,1.0,1.0,4.0,4.0,29.0
11.0,164.0,1.0084004402160645,1.0,1.0,1.0,4.0,5.0,38.0
12.0,165.0,1.0324678421020508,1.0,1.0,1.0,4.0,1.0,28.0
13.0,166.0,1.097449779510498,1.0,1.0,1.0,5.0,2.0,15.0
14.0,167.0,-0.3483141362667084,1.0,1.0,1.0,6.0,4.0,21.0
15.0,233.0,0.7570677995681763,1.0,1.0,2.0,1.0,5.0,36.0
16.0,234.0,-0.0031186514534056187,1.0,1.0,2.0,1.0,1.0,10.0
17.0,235.0,-0.027186065912246704,1.0,1.0,2.0,1.0,2.0,39.0
18.0,236.0,-2.357943296432495,1.0,1.0,2.0,7.0,5.0,17.0
19.0,237.0,-2.4490556716918945,1.0,1.0,2.0,7.0,1.0,9.0
20.0,238.0,-0.7368309497833252,1.0,1.0,2.0,7.0,2.0,26.0
21.0,239.0,0.9934442043304443,1.0,1.0,2.0,3.0,5.0,37.0
22.0,240.0,-1.9006623029708862,1.0,1.0,2.0,3.0,1.0,23.0
23.0,241.0,-1.7235949039459229,1.0,1.0,2.0,3.0,2.0,35.0
24.0,242.0,-2.975100517272949,1.0,1.0,2.0,8.0,4.0,43.0
25.0,243.0,-1.4846398830413818,1.0,1.0,2.0,8.0,5.0,40.0
26.0,244.0,-1.6111657619476318,1.0,1.0,2.0,6.0,3.0,44.0
27.0,245.0,-1.6637701988220215,1.0,1.0,2.0,6.0,4.0,8.0
28.0,246.0,-1.8040488958358765,1.0,1.0,2.0,2.0,4.0,27.0
29.0,247.0,-1.6386713981628418,1.0,1.0,2.0,2.0,5.0,30.0
30.0,248.0,-1.5981005430221558,1.0,1.0,2.0,6.0,5.0,42.0
31.0,249.0,-1.763134241104126,1.0,1.0,2.0,6.0,1.0,25.0
32.0,250.0,-1.324763536453247,1.0,1.0,2.0,2.0,1.0,20.0
33.0,251.0,1.0324678421020508,1.0,1.0,3.0,9.0,1.0,18.0
34.0,252.0,-0.3483141362667084,1.0,1.0,3.0,10.0,2.0,45.0
35.0,253.0,-0.3483141362667084,1.0,1.0,3.0,9.0,2.0,0.0
36.0,255.0,0.9434183835983276,1.0,1.0,3.0,2.0,1.0,16.0
37.0,256.0,1.0312644243240356,1.0,1.0,3.0,1.0,2.0,2.0
38.0,258.0,-1.7792937755584717,1.0,1.0,3.0,2.0,2.0,32.0
39.0,317.0,-0.024263594299554825,1.0,1.0,4.0,2.0,3.0,22.0
40.0,318.0,-0.024263594299554825,1.0,1.0,4.0,3.0,3.0,41.0
41.0,319.0,-0.023404043167829514,1.0,1.0,4.0,8.0,3.0,7.0
42.0,320.0,0.43422064185142517,1.0,1.0,4.0,4.0,3.0,12.0
43.0,321.0,-0.024263594299554825,1.0,1.0,4.0,5.0,3.0,13.0
44.0,322.0,-0.036984942853450775,1.0,1.0,4.0,6.0,3.0,14.0
45.0,323.0,-0.024263594299554825,1.0,1.0,4.0,7.0,4.0,33.0
46.0,324.0,-0.024263594299554825,1.0,1.0,4.0,2.0,4.0,34.0
47.0,325.0,-0.024263594299554825,1.0,1.0,4.0,3.0,4.0,31.0
48.0,326.0,-0.023404043167829514,1.0,1.0,4.0,8.0,4.0,19.0
49.0,327.0,0.7381576895713806,1.0,1.0,4.0,4.0,4.0,24.0
