target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,903.0,0.6737174987792969,1.0,1.0,1.0,1.0,1.0,4.0
1.0,904.0,0.6528168320655823,1.0,1.0,1.0,1.0,2.0,5.0
2.0,905.0,0.5246959924697876,1.0,1.0,1.0,2.0,1.0,33.0
3.0,906.0,0.5788286328315735,1.0,1.0,1.0,2.0,2.0,39.0
4.0,907.0,0.6507267951965332,1.0,1.0,1.0,1.0,3.0,1.0
5.0,908.0,0.6737174987792969,1.0,1.0,1.0,1.0,4.0,32.0
6.0,909.0,0.5725584626197815,1.0,1.0,1.0,3.0,1.0,38.0
7.0,910.0,0.5596000552177429,1.0,1.0,1.0,4.0,1.0,24.0
8.0,911.0,0.6569969654083252,1.0,1.0,1.0,5.0,1.0,3.0
9.0,912.0,0.5336833000183105,1.0,1.0,1.0,6.0,1.0,16.0
10.0,913.0,0.47265344858169556,1.0,1.0,1.0,7.0,1.0,20.0
11.0,914.0,0.484984815120697,1.0,1.0,1.0,3.0,2.0,30.0
12.0,915.0,0.5232329964637756,1.0,1.0,1.0,4.0,2.0,11.0
13.0,916.0,0.546014666557312,1.0,1.0,1.0,5.0,2.0,12.0
14.0,917.0,0.4981522262096405,1.0,1.0,1.0,6.0,2.0,17.0
15.0,918.0,0.5332652926445007,1.0,1.0,1.0,7.0,2.0,21.0
16.0,919.0,0.3407704830169678,1.0,1.0,1.0,3.0,3.0,31.0
17.0,920.0,0.5037953853607178,1.0,1.0,1.0,4.0,3.0,13.0
18.0,921.0,0.5531208515167236,1.0,1.0,1.0,5.0,3.0,18.0
19.0,922.0,0.5163357853889465,1.0,1.0,1.0,6.0,3.0,26.0
20.0,923.0,0.4939720928668976,1.0,1.0,1.0,3.0,4.0,14.0
21.0,924.0,0.41872984170913696,1.0,1.0,1.0,4.0,4.0,19.0
22.0,925.0,0.5257410407066345,1.0,1.0,1.0,6.0,4.0,22.0
23.0,926.0,0.531802237033844,1.0,1.0,1.0,8.0,3.0,25.0
24.0,927.0,0.39803820848464966,1.0,1.0,1.0,3.0,5.0,15.0
25.0,928.0,0.5618991255760193,1.0,1.0,1.0,6.0,5.0,27.0
26.0,929.0,-0.47414499521255493,1.0,1.0,1.0,5.0,4.0,28.0
27.0,930.0,-0.4496912658214569,1.0,1.0,1.0,7.0,3.0,29.0
28.0,931.0,0.584889829158783,1.0,1.0,1.0,7.0,4.0,35.0
29.0,932.0,0.5556289553642273,1.0,1.0,1.0,7.0,5.0,36.0
30.0,933.0,0.027888087555766106,1.0,1.0,1.0,4.0,5.0,42.0
31.0,934.0,-0.4858493506908417,1.0,1.0,1.0,5.0,5.0,40.0
32.0,935.0,0.43900343775749207,1.0,1.0,1.0,2.0,3.0,41.0
33.0,936.0,0.37755557894706726,1.0,1.0,1.0,1.0,5.0,44.0
34.0,937.0,-0.9189103245735168,1.0,1.0,1.0,9.0,2.0,45.0
35.0,938.0,-0.9799401760101318,1.0,1.0,1.0,9.0,3.0,46.0
36.0,939.0,-0.97325199842453,1.0,1.0,1.0,9.0,4.0,47.0
37.0,940.0,-0.8938295841217041,1.0,1.0,1.0,10.0,3.0,48.0
38.0,941.0,-0.7657087445259094,1.0,1.0,1.0,2.0,4.0,49.0
39.0,942.0,-0.8079280257225037,1.0,1.0,1.0,2.0,5.0,0.0
40.0,943.0,-0.7935065627098083,1.0,1.0,1.0,10.0,4.0,2.0
41.0,944.0,-0.9799401760101318,1.0,1.0,1.0,10.0,5.0,6.0
42.0,945.0,-3.175969123840332,1.0,1.0,1.0,9.0,5.0,7.0
43.0,946.0,-4.266145706176758,1.0,1.0,1.0,11.0,5.0,8.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
