target,order,Unit Weight (kg),Unit POD,from_yard,from_bay,from_col,from_layer,pred
0.0,299.0,0.7296937108039856,1.0,1.0,1.0,1.0,1.0,2.0
1.0,300.0,0.6040676236152649,1.0,1.0,1.0,2.0,2.0,4.0
2.0,301.0,0.39663851261138916,1.0,1.0,1.0,1.0,2.0,8.0
3.0,302.0,0.6226592659950256,1.0,1.0,1.0,2.0,3.0,7.0
4.0,303.0,0.41602689027786255,1.0,1.0,1.0,1.0,3.0,12.0
5.0,304.0,0.5913191437721252,1.0,1.0,1.0,2.0,4.0,31.0
6.0,305.0,0.7063214182853699,1.0,1.0,1.0,1.0,4.0,6.0
7.0,306.0,0.638594925403595,1.0,1.0,1.0,2.0,5.0,5.0
8.0,307.0,0.6837459206581116,1.0,1.0,1.0,1.0,5.0,20.0
9.0,308.0,0.6040676236152649,1.0,1.0,1.0,3.0,2.0,3.0
10.0,309.0,0.6173473596572876,1.0,1.0,1.0,3.0,3.0,10.0
11.0,310.0,0.614691436290741,1.0,1.0,1.0,3.0,4.0,11.0
12.0,311.0,0.7235850691795349,1.0,1.0,1.0,3.0,5.0,18.0
13.0,312.0,0.6757780909538269,1.0,1.0,1.0,4.0,2.0,29.0
14.0,313.0,0.6731221675872803,1.0,1.0,1.0,5.0,3.0,15.0
15.0,314.0,0.7235850691795349,1.0,1.0,1.0,4.0,3.0,17.0
16.0,315.0,0.7488165497779846,1.0,1.0,1.0,6.0,3.0,19.0
17.0,316.0,0.6412508487701416,1.0,1.0,1.0,5.0,4.0,21.0
18.0,317.0,0.6120354533195496,1.0,1.0,1.0,4.0,4.0,24.0
19.0,318.0,0.6120354533195496,1.0,1.0,1.0,6.0,4.0,26.0
20.0,319.0,0.6093795299530029,1.0,1.0,1.0,4.0,5.0,27.0
21.0,320.0,0.614691436290741,1.0,1.0,1.0,6.0,5.0,35.0
22.0,321.0,-0.03601458668708801,1.0,1.0,1.0,7.0,5.0,36.0
23.0,322.0,-0.714475154876709,1.0,1.0,1.0,8.0,4.0,37.0
24.0,323.0,-0.7802097797393799,1.0,1.0,1.0,8.0,5.0,38.0
25.0,324.0,-1.263060212135315,1.0,1.0,1.0,9.0,3.0,39.0
26.0,325.0,-0.977413535118103,1.0,1.0,1.0,9.0,4.0,40.0
27.0,326.0,-1.460927963256836,1.0,1.0,1.0,9.0,5.0,41.0
28.0,327.0,-2.1142897605895996,1.0,1.0,1.0,10.0,4.0,42.0
29.0,328.0,-2.4901058673858643,1.0,1.0,1.0,5.0,5.0,43.0
30.0,329.0,0.4460390508174896,1.0,1.0,2.0,7.0,3.0,44.0
31.0,330.0,0.2561391294002533,1.0,1.0,2.0,7.0,4.0,45.0
32.0,333.0,-0.5297543406486511,1.0,1.0,2.0,6.0,4.0,46.0
33.0,335.0,-2.4768259525299072,1.0,1.0,2.0,5.0,4.0,47.0
34.0,669.0,-1.7185543775558472,1.0,2.0,3.0,1.0,4.0,48.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
